Second,Volt
 0.37160000205,0.05600,
 0.37180000544,0.04800,
 0.37199997902,0.04000,
 0.37219998240,0.04000,
 0.37239998579,0.04400,
 0.37259998918,0.04800,
 0.37279999256,0.04400,
 0.37299999595,0.05600,
 0.37319999933,0.07200,
 0.37340000272,0.06000,
 0.37359997630,0.05600,
 0.37379997969,0.04800,
 0.37399998307,0.07600,
 0.37419998646,0.05200,
 0.37439998984,0.05200,
 0.37459999323,0.05200,
 0.37479999661,0.05200,
 0.37500000000,0.04800,
 0.37520000339,0.05200,
 0.37539997697,0.04800,
 0.37559998035,0.04400,
 0.37579998374,0.05600,
 0.37599998713,0.04800,
 0.37619999051,0.04800,
 0.37639999390,0.04400,
 0.37659999728,0.05200,
 0.37680000067,0.04800,
 0.37700000405,0.04800,
 0.37719997764,0.04800,
 0.37739998102,0.05200,
 0.37759998441,0.03200,
 0.37779998779,0.04400,
 0.37799999118,0.05200,
 0.37819999456,0.04800,
 0.37839999795,0.05600,
 0.37860000134,0.05200,
 0.37880000472,0.05200,
 0.37899997830,0.05200,
 0.37919998169,0.05200,
 0.37939998507,0.04800,
 0.37959998846,0.04800,
 0.37979999185,0.04400,
 0.37999999523,0.03600,
 0.38019999862,0.04000,
 0.38040000200,0.05200,
 0.38059997559,0.04800,
 0.38079997897,0.05600,
 0.38099998236,0.05200,
 0.38119998574,0.06800,
 0.38139998913,0.08400,
 0.38159999251,0.05200,
 0.38179999590,0.03600,
 0.38199999928,0.04400,
 0.38220000267,0.05200,
 0.38239997625,0.04000,
 0.38259997964,0.04400,
 0.38279998302,0.05200,
 0.38299998641,0.05600,
 0.38319998980,0.04800,
 0.38339999318,0.04400,
 0.38359999657,0.05200,
 0.38379999995,0.04800,
 0.38400000334,0.05200,
 0.38419997692,0.04800,
 0.38439998031,0.05200,
 0.38459998369,0.04800,
 0.38479998708,0.04800,
 0.38499999046,0.04800,
 0.38519999385,0.05600,
 0.38539999723,0.04800,
 0.38560000062,0.04800,
 0.38580000401,0.04800,
 0.38599997759,0.05200,
 0.38619998097,0.07200,
 0.38639998436,0.06800,
 0.38659998775,0.05600,
 0.38679999113,0.05200,
 0.38699999452,0.05600,
 0.38719999790,0.04800,
 0.38740000129,0.04800,
 0.38760000467,0.04800,
 0.38779997826,0.05200,
 0.38799998164,0.04400,
 0.38819998503,0.06000,
 0.38839998841,0.04800,
 0.38859999180,0.06000,
 0.38879999518,0.05600,
 0.38899999857,0.05600,
 0.38920000196,0.05200,
 0.38939997554,0.05600,
 0.38959997892,0.05200,
 0.38979998231,0.04000,
 0.38999998569,0.05200,
 0.39019998908,0.04800,
 0.39039999247,0.04800,
 0.39059999585,0.05200,
 0.39079999924,0.04800,
 0.39100000262,0.05200,
 0.39119997621,0.04800,
 0.39139997959,0.04800,
 0.39159998298,0.05200,
 0.39179998636,0.04800,
 0.39199998975,0.05600,
 0.39219999313,0.04800,
 0.39239999652,0.04800,
 0.39259999990,0.05200,
 0.39280000329,0.04400,
 0.39299997687,0.04800,
 0.39319998026,0.05200,
 0.39339998364,0.04800,
 0.39359998703,0.04800,
 0.39379999042,0.04800,
 0.39399999380,0.05200,
 0.39419999719,0.04800,
 0.39440000057,0.06800,
 0.39460000396,0.06800,
 0.39479997754,0.04800,
 0.39499998093,0.04800,
 0.39519998431,0.04000,
 0.39539998770,0.04800,
 0.39559999108,0.05200,
 0.39579999447,0.05200,
 0.39599999785,0.04800,
 0.39620000124,0.04800,
 0.39640000463,0.04400,
 0.39659997821,0.05200,
 0.39679998159,0.04800,
 0.39699998498,0.04800,
 0.39719998837,0.04800,
 0.39739999175,0.04800,
 0.39759999514,0.05200,
 0.39779999852,0.05600,
 0.39800000191,0.02400,
 0.39819997549,0.05600,
 0.39839997888,0.04800,
 0.39859998226,0.07200,
 0.39879998565,0.05200,
 0.39899998903,0.05600,
 0.39919999242,0.05600,
 0.39939999580,0.04800,
 0.39959999919,0.04400,
 0.39980000257,0.04400,
 0.39999997616,0.04800,
 0.40019997954,0.05200,
 0.40039998293,0.04800,
 0.40059998631,0.04400,
 0.40079998970,0.04400,
 0.40099999309,0.04800,
 0.40119999647,0.05200,
 0.40139999986,0.05200,
 0.40160000324,0.04800,
 0.40179997683,0.04800,
 0.40199998021,0.04800,
 0.40219998360,0.04800,
 0.40239998698,0.05200,
 0.40259999037,0.04800,
 0.40279999375,0.02800,
 0.40299999714,0.02800,
 0.40320000052,0.04000,
 0.40340000391,0.04400,
 0.40359997749,0.05600,
 0.40379998088,0.04800,
 0.40399998426,0.04800,
 0.40419998765,0.05200,
 0.40439999104,0.05200,
 0.40459999442,0.05600,
 0.40479999781,0.04800,
 0.40500000119,0.05200,
 0.40520000458,0.03600,
 0.40539997816,0.03200,
 0.40559998155,0.03600,
 0.40579998493,0.03600,
 0.40599998832,0.05200,
 0.40619999170,0.06800,
 0.40639999509,0.06800,
 0.40659999847,0.07200,
 0.40680000186,0.05600,
 0.40699997544,0.07200,
 0.40719997883,0.05600,
 0.40739998221,0.04000,
 0.40759998560,0.04800,
 0.40779998899,0.04800,
 0.40799999237,0.04800,
 0.40819999576,0.04800,
 0.40839999914,0.05200,
 0.40860000253,0.05200,
 0.40879997611,0.04800,
 0.40899997950,0.05200,
 0.40919998288,0.04400,
 0.40939998627,0.04800,
 0.40959998965,0.05200,
 0.40979999304,0.05200,
 0.40999999642,0.05200,
 0.41019999981,0.04800,
 0.41040000319,0.04400,
 0.41059997678,0.05200,
 0.41079998016,0.04800,
 0.41099998355,0.04800,
 0.41119998693,0.05600,
 0.41139999032,0.05600,
 0.41159999371,0.05600,
 0.41179999709,0.05200,
 0.41200000048,0.05600,
 0.41220000386,0.05200,
 0.41239997745,0.04800,
 0.41259998083,0.05200,
 0.41279998422,0.04800,
 0.41299998760,0.05200,
 0.41319999099,0.04000,
 0.41339999437,0.04000,
 0.41359999776,0.03600,
 0.41380000114,0.04000,
 0.41399997473,0.05200,
 0.41419997811,0.05600,
 0.41439998150,0.04400,
 0.41459998488,0.07600,
 0.41479998827,0.07200,
 0.41499999166,0.03200,
 0.41519999504,0.04000,
 0.41539999843,0.05200,
 0.41560000181,0.03600,
 0.41579997540,0.04400,
 0.41599997878,0.04800,
 0.41619998217,0.04800,
 0.41639998555,0.04800,
 0.41659998894,0.04800,
 0.41679999232,0.05200,
 0.41699999571,0.04800,
 0.41719999909,0.04800,
 0.41740000248,0.04800,
 0.41759997606,0.04800,
 0.41779997945,0.05200,
 0.41799998283,0.04800,
 0.41819998622,0.04800,
 0.41839998960,0.05200,
 0.41859999299,0.05600,
 0.41879999638,0.04800,
 0.41899999976,0.05200,
 0.41920000315,0.05600,
 0.41939997673,0.06800,
 0.41959998012,0.07600,
 0.41979998350,0.06000,
 0.41999998689,0.04800,
 0.42019999027,0.04400,
 0.42039999366,0.04800,
 0.42059999704,0.04000,
 0.42080000043,0.04800,
 0.42100000381,0.04800,
 0.42119997740,0.04800,
 0.42139998078,0.04800,
 0.42159998417,0.05200,
 0.42179998755,0.05600,
 0.42199999094,0.06000,
 0.42219999433,0.06800,
 0.42239999771,0.06800,
 0.42260000110,0.04400,
 0.42279997468,0.04800,
 0.42299997807,0.05200,
 0.42319998145,0.02400,
 0.42339998484,0.03600,
 0.42359998822,0.07200,
 0.42379999161,0.05600,
 0.42399999499,0.05200,
 0.42419999838,0.04400,
 0.42440000176,0.04800,
 0.42459997535,0.04800,
 0.42479997873,0.05200,
 0.42499998212,0.04400,
 0.42519998550,0.05200,
 0.42539998889,0.04800,
 0.42559999228,0.05200,
 0.42579999566,0.04400,
 0.42599999905,0.04800,
 0.42620000243,0.05600,
 0.42639997602,0.04800,
 0.42659997940,0.05200,
 0.42679998279,0.04800,
 0.42699998617,0.04400,
 0.42719998956,0.04800,
 0.42739999294,0.05200,
 0.42759999633,0.05600,
 0.42779999971,0.05600,
 0.42800000310,0.04400,
 0.42819997668,0.04800,
 0.42839998007,0.04400,
 0.42859998345,0.04800,
 0.42879998684,0.04400,
 0.42899999022,0.04800,
 0.42919999361,0.04800,
 0.42939999700,0.05200,
 0.42960000038,0.05200,
 0.42980000377,0.04000,
 0.42999997735,0.04800,
 0.43019998074,0.06000,
 0.43039998412,0.04000,
 0.43059998751,0.04800,
 0.43079999089,0.04800,
 0.43099999428,0.04800,
 0.43119999766,0.05600,
 0.43140000105,0.02400,
 0.43159997463,0.05600,
 0.43179997802,0.05600,
 0.43199998140,0.07200,
 0.43219998479,0.05600,
 0.43239998817,0.05600,
 0.43259999156,0.04800,
 0.43279999495,0.05200,
 0.43299999833,0.04800,
 0.43320000172,0.05200,
 0.43339997530,0.05600,
 0.43359997869,0.05600,
 0.43379998207,0.05200,
 0.43399998546,0.04800,
 0.43419998884,0.05600,
 0.43439999223,0.05200,
 0.43459999561,0.05200,
 0.43479999900,0.04800,
 0.43500000238,0.04800,
 0.43519997597,0.05200,
 0.43539997935,0.04800,
 0.43559998274,0.04800,
 0.43579998612,0.04800,
 0.43599998951,0.04800,
 0.43619999290,0.02400,
 0.43639999628,0.03200,
 0.43659999967,0.04000,
 0.43680000305,0.04800,
 0.43699997663,0.05600,
 0.43719998002,0.05600,
 0.43739998341,0.05600,
 0.43759998679,0.04800,
 0.43779999018,0.05200,
 0.43799999356,0.05600,
 0.43819999695,0.04800,
 0.43840000033,0.04800,
 0.43860000372,0.03200,
 0.43879997730,0.03200,
 0.43899998069,0.04000,
 0.43919998407,0.04400,
 0.43939998746,0.05200,
 0.43959999084,0.04800,
 0.43979999423,0.05600,
 0.43999999762,0.06800,
 0.44020000100,0.05600,
 0.44039997458,0.05200,
 0.44059997797,0.04800,
 0.44079998136,0.04400,
 0.44099998474,0.04800,
 0.44119998813,0.04800,
 0.44139999151,0.05200,
 0.44159999490,0.05200,
 0.44179999828,0.04800,
 0.44200000167,0.05200,
 0.44219997525,0.04800,
 0.44239997864,0.04800,
 0.44259998202,0.04800,
 0.44279998541,0.04800,
 0.44299998879,0.05200,
 0.44319999218,0.05200,
 0.44339999557,0.04800,
 0.44359999895,0.05600,
 0.44380000234,0.05200,
 0.44399997592,0.05200,
 0.44419997931,0.04800,
 0.44439998269,0.03600,
 0.44459998608,0.04400,
 0.44479998946,0.04800,
 0.44499999285,0.04800,
 0.44519999623,0.05600,
 0.44539999962,0.04800,
 0.44560000300,0.05200,
 0.44579997659,0.05200,
 0.44599997997,0.04400,
 0.44619998336,0.05600,
 0.44639998674,0.05200,
 0.44659999013,0.05600,
 0.44679999352,0.03600,
 0.44699999690,0.04000,
 0.44720000029,0.05200,
 0.44739997387,0.05200,
 0.44759997725,0.05600,
 0.44779998064,0.05600,
 0.44799998403,0.06800,
 0.44819998741,0.05600,
 0.44839999080,0.04400,
 0.44859999418,0.04800,
 0.44879999757,0.04800,
 0.44900000095,0.04800,
 0.44919997454,0.04400,
 0.44939997792,0.05200,
 0.44959998131,0.04800,
 0.44979998469,0.04400,
 0.44999998808,0.04800,
 0.45019999146,0.04800,
 0.45039999485,0.04800,
 0.45059999824,0.04800,
 0.45080000162,0.04800,
 0.45099997520,0.05200,
 0.45119997859,0.04800,
 0.45139998198,0.04800,
 0.45159998536,0.05200,
 0.45179998875,0.05200,
 0.45199999213,0.05200,
 0.45219999552,0.05600,
 0.45239999890,0.04800,
 0.45260000229,0.04800,
 0.45279997587,0.06000,
 0.45299997926,0.07600,
 0.45319998264,0.05600,
 0.45339998603,0.05600,
 0.45359998941,0.04000,
 0.45379999280,0.05600,
 0.45399999619,0.04800,
 0.45419999957,0.04400,
 0.45440000296,0.04400,
 0.45459997654,0.05200,
 0.45479997993,0.05600,
 0.45499998331,0.05600,
 0.45519998670,0.04800,
 0.45539999008,0.06800,
 0.45559999347,0.06000,
 0.45579999685,0.05200,
 0.45600000024,0.04400,
 0.45619997382,0.04400,
 0.45639997721,0.03600,
 0.45659998059,0.02400,
 0.45679998398,0.04400,
 0.45699998736,0.05600,
 0.45719999075,0.05200,
 0.45739999413,0.04800,
 0.45759999752,0.04800,
 0.45780000091,0.05200,
 0.45799997449,0.05600,
 0.45819997787,0.05200,
 0.45839998126,0.05600,
 0.45859998465,0.04800,
 0.45879998803,0.04000,
 0.45899999142,0.05600,
 0.45919999480,0.05600,
 0.45939999819,0.05200,
 0.45960000157,0.04800,
 0.45979997516,0.05200,
 0.45999997854,0.05600,
 0.46019998193,0.05200,
 0.46039998531,0.04800,
 0.46059998870,0.04800,
 0.46079999208,0.05200,
 0.46099999547,0.04800,
 0.46119999886,0.05600,
 0.46140000224,0.05600,
 0.46159997582,0.04400,
 0.46179997921,0.04800,
 0.46199998260,0.04800,
 0.46219998598,0.04400,
 0.46239998937,0.04800,
 0.46259999275,0.04800,
 0.46279999614,0.04800,
 0.46299999952,0.05600,
 0.46320000291,0.04800,
 0.46339997649,0.04400,
 0.46359997988,0.05200,
 0.46379998326,0.05200,
 0.46399998665,0.04400,
 0.46419999003,0.04000,
 0.46439999342,0.05600,
 0.46459999681,0.07200,
 0.46480000019,0.03200,
 0.46499997377,0.04400,
 0.46519997716,0.06800,
 0.46539998055,0.05200,
 0.46559998393,0.05600,
 0.46579998732,0.05200,
 0.46599999070,0.04400,
 0.46619999409,0.04800,
 0.46639999747,0.04800,
 0.46660000086,0.04800,
 0.46679997444,0.04800,
 0.46699997783,0.05200,
 0.46719998121,0.05200,
 0.46739998460,0.05200,
 0.46759998798,0.04800,
 0.46779999137,0.04800,
 0.46799999475,0.04800,
 0.46819999814,0.05200,
 0.46840000153,0.04800,
 0.46859997511,0.04800,
 0.46879997849,0.04800,
 0.46899998188,0.05200,
 0.46919998527,0.04800,
 0.46939998865,0.05600,
 0.46959999204,0.04000,
 0.46979999542,0.03200,
 0.46999999881,0.03600,
 0.47020000219,0.04400,
 0.47039997578,0.04800,
 0.47059997916,0.05600,
 0.47079998255,0.05600,
 0.47099998593,0.05200,
 0.47119998932,0.04800,
 0.47139999270,0.05600,
 0.47159999609,0.04800,
 0.47179999948,0.05600,
 0.47200000286,0.03200,
 0.47219997644,0.03200,
 0.47239997983,0.03600,
 0.47259998322,0.03600,
 0.47279998660,0.05200,
 0.47299998999,0.04800,
 0.47319999337,0.05600,
 0.47339999676,0.07600,
 0.47360000014,0.06000,
 0.47379997373,0.05600,
 0.47399997711,0.04800,
 0.47419998050,0.05200,
 0.47439998388,0.04800,
 0.47459998727,0.05200,
 0.47479999065,0.04800,
 0.47499999404,0.04400,
 0.47519999743,0.04400,
 0.47540000081,0.04400,
 0.47559997439,0.04800,
 0.47579997778,0.05200,
 0.47599998116,0.05200,
 0.47619998455,0.04800,
 0.47639998794,0.04800,
 0.47659999132,0.04400,
 0.47679999471,0.04800,
 0.47699999809,0.04800,
 0.47720000148,0.05200,
 0.47739997506,0.05200,
 0.47759997845,0.04800,
 0.47779998183,0.03200,
 0.47799998522,0.04400,
 0.47819998860,0.04800,
 0.47839999199,0.05600,
 0.47859999537,0.05600,
 0.47879999876,0.05600,
 0.47900000215,0.05600,
 0.47919997573,0.04400,
 0.47939997911,0.05200,
 0.47959998250,0.04400,
 0.47979998589,0.04800,
 0.47999998927,0.04400,
 0.48019999266,0.03600,
 0.48039999604,0.04800,
 0.48059999943,0.04800,
 0.48079997301,0.05600,
 0.48099997640,0.05600,
 0.48119997978,0.05600,
 0.48139998317,0.05600,
 0.48159998655,0.04800,
 0.48179998994,0.03200,
 0.48199999332,0.04400,
 0.48219999671,0.02800,
 0.48240000010,0.04800,
 0.48259997368,0.04000,
 0.48279997706,0.05200,
 0.48299998045,0.04800,
 0.48319998384,0.05200,
 0.48339998722,0.04400,
 0.48359999061,0.04400,
 0.48379999399,0.05200,
 0.48399999738,0.04800,
 0.48420000076,0.04800,
 0.48439997435,0.04800,
 0.48459997773,0.05200,
 0.48479998112,0.05200,
 0.48499998450,0.05200,
 0.48519998789,0.05200,
 0.48539999127,0.05200,
 0.48559999466,0.04800,
 0.48579999804,0.05200,
 0.48600000143,0.04800,
 0.48619997501,0.06800,
 0.48639997840,0.07600,
 0.48659998178,0.06000,
 0.48679998517,0.05600,
 0.48699998856,0.04800,
 0.48719999194,0.05200,
 0.48739999533,0.04800,
 0.48759999871,0.04800,
 0.48780000210,0.04800,
 0.48799997568,0.05600,
 0.48819997907,0.05200,
 0.48839998245,0.05200,
 0.48859998584,0.05600,
 0.48879998922,0.06800,
 0.48899999261,0.05600,
 0.48919999599,0.06000,
 0.48939999938,0.04400,
 0.48959997296,0.04800,
 0.48979997635,0.04800,
 0.48999997973,0.02800,
 0.49019998312,0.03600,
 0.49039998651,0.03600,
 0.49059998989,0.05200,
 0.49079999328,0.04800,
 0.49099999666,0.04800,
 0.49120000005,0.05200,
 0.49139997363,0.04800,
 0.49159997702,0.04400,
 0.49179998040,0.04800,
 0.49199998379,0.04800,
 0.49219998717,0.04800,
 0.49239999056,0.04800,
 0.49259999394,0.05200,
 0.49279999733,0.05200,
 0.49300000072,0.05200,
 0.49319997430,0.05600,
 0.49339997768,0.05600,
 0.49359998107,0.05200,
 0.49379998446,0.04800,
 0.49399998784,0.04800,
 0.49419999123,0.04800,
 0.49439999461,0.04000,
 0.49459999800,0.07200,
 0.49480000138,0.04400,
 0.49499997497,0.04800,
 0.49519997835,0.03200,
 0.49539998174,0.04400,
 0.49559998512,0.04800,
 0.49579998851,0.04800,
 0.49599999189,0.04800,
 0.49619999528,0.04800,
 0.49639999866,0.05600,
 0.49660000205,0.04800,
 0.49679997563,0.04800,
 0.49699997902,0.05600,
 0.49719998240,0.05600,
 0.49739998579,0.04400,
 0.49759998918,0.04800,
 0.49779999256,0.03200,
 0.49799999595,0.04400,
 0.49819999933,0.03200,
 0.49839997292,0.04800,
 0.49859997630,0.06800,
 0.49879997969,0.04800,
 0.49899998307,0.06000,
 0.49919998646,0.05200,
 0.49939998984,0.04800,
 0.49959999323,0.04800,
 0.49979999661,0.04800,
 0.50000000000,0.04800,
 0.50019997358,0.04800,
 0.50040000677,0.04800,
 0.50059998035,0.04800,
 0.50080001354,0.05200,
 0.50099998713,0.04800,
 0.50119996071,0.04800,
 0.50139999390,0.05200,
 0.50159996748,0.04400,
 0.50180000067,0.04000,
 0.50199997425,0.04800,
 0.50220000744,0.04800,
 0.50239998102,0.05600,
 0.50260001421,0.05200,
 0.50279998779,0.05200,
 0.50299996138,0.03200,
 0.50319999456,0.02800,
 0.50339996815,0.03600,
 0.50360000134,0.05600,
 0.50379997492,0.05600,
 0.50400000811,0.05600,
 0.50419998169,0.04800,
 0.50440001488,0.05600,
 0.50459998846,0.05200,
 0.50479996204,0.04800,
 0.50499999523,0.05200,
 0.50519996881,0.05200,
 0.50540000200,0.03600,
 0.50559997559,0.03600,
 0.50580000877,0.03600,
 0.50599998236,0.04800,
 0.50620001554,0.04800,
 0.50639998913,0.03600,
 0.50659996271,0.05600,
 0.50679999590,0.06000,
 0.50699996948,0.04800,
 0.50720000267,0.05200,
 0.50739997625,0.05600,
 0.50760000944,0.04400,
 0.50779998302,0.05200,
 0.50800001621,0.05200,
 0.50819998980,0.05200,
 0.50839996338,0.05200,
 0.50859999657,0.04800,
 0.50879997015,0.04800,
 0.50900000334,0.04800,
 0.50919997692,0.04800,
 0.50940001011,0.04800,
 0.50959998369,0.04800,
 0.50980001688,0.05600,
 0.50999999046,0.04400,
 0.51019996405,0.04400,
 0.51039999723,0.04800,
 0.51059997082,0.05200,
 0.51080000401,0.04400,
 0.51099997759,0.04400,
 0.51120001078,0.03600,
 0.51139998436,0.04800,
 0.51159995794,0.04400,
 0.51179999113,0.05200,
 0.51199996471,0.05600,
 0.51219999790,0.05200,
 0.51239997149,0.04800,
 0.51260000467,0.05200,
 0.51279997826,0.04800,
 0.51300001144,0.04800,
 0.51319998503,0.04400,
 0.51339995861,0.04400,
 0.51359999180,0.03600,
 0.51379996538,0.04800,
 0.51399999857,0.05200,
 0.51419997215,0.05600,
 0.51440000534,0.05200,
 0.51459997892,0.04400,
 0.51480001211,0.07600,
 0.51499998569,0.05200,
 0.51519995928,0.04800,
 0.51539999247,0.02800,
 0.51559996605,0.05600,
 0.51579999924,0.04800,
 0.51599997282,0.04800,
 0.51620000601,0.05200,
 0.51639997959,0.05200,
 0.51660001278,0.04800,
 0.51679998636,0.04800,
 0.51699995995,0.04800,
 0.51719999313,0.05200,
 0.51739996672,0.05200,
 0.51759999990,0.04800,
 0.51779997349,0.04800,
 0.51800000668,0.04800,
 0.51819998026,0.04800,
 0.51840001345,0.05200,
 0.51859998703,0.05600,
 0.51879996061,0.05600,
 0.51899999380,0.04800,
 0.51919996738,0.05200,
 0.51940000057,0.05200,
 0.51959997416,0.06000,
 0.51980000734,0.07200,
 0.51999998093,0.07200,
 0.52020001411,0.04400,
 0.52039998770,0.04800,
 0.52059996128,0.04400,
 0.52079999447,0.04800,
 0.52099996805,0.04800,
 0.52120000124,0.04400,
 0.52139997482,0.04800,
 0.52160000801,0.04800,
 0.52179998159,0.05600,
 0.52200001478,0.05600,
 0.52219998837,0.06800,
 0.52239996195,0.06000,
 0.52259999514,0.05600,
 0.52279996872,0.05200,
 0.52300000191,0.05200,
 0.52319997549,0.05200,
 0.52340000868,0.04800,
 0.52359998226,0.04000,
 0.52380001545,0.04800,
 0.52399998903,0.04000,
 0.52419996262,0.04800,
 0.52439999580,0.05200,
 0.52459996939,0.04800,
 0.52480000257,0.05200,
 0.52499997616,0.05200,
 0.52520000935,0.04400,
 0.52539998293,0.05200,
 0.52560001612,0.05200,
 0.52579998970,0.05200,
 0.52599996328,0.04800,
 0.52619999647,0.04800,
 0.52639997005,0.04800,
 0.52660000324,0.05200,
 0.52679997683,0.05200,
 0.52700001001,0.04400,
 0.52719998360,0.04800,
 0.52739995718,0.04800,
 0.52759999037,0.04800,
 0.52779996395,0.05600,
 0.52799999714,0.05600,
 0.52819997072,0.04800,
 0.52840000391,0.04000,
 0.52859997749,0.04000,
 0.52880001068,0.05200,
 0.52899998426,0.04800,
 0.52919995785,0.04800,
 0.52939999104,0.05200,
 0.52959996462,0.04800,
 0.52979999781,0.05200,
 0.52999997139,0.04800,
 0.53020000458,0.05200,
 0.53039997816,0.05200,
 0.53060001135,0.05600,
 0.53079998493,0.04400,
 0.53099995852,0.03600,
 0.53119999170,0.04800,
 0.53139996529,0.05200,
 0.53159999847,0.04000,
 0.53179997206,0.04800,
 0.53200000525,0.06000,
 0.53219997883,0.05600,
 0.53240001202,0.06000,
 0.53259998560,0.04800,
 0.53279995918,0.04800,
 0.53299999237,0.04800,
 0.53319996595,0.04800,
 0.53339999914,0.05200,
 0.53359997272,0.05200,
 0.53380000591,0.05600,
 0.53399997950,0.04800,
 0.53420001268,0.04800,
 0.53439998627,0.04800,
 0.53459995985,0.04800,
 0.53479999304,0.04800,
 0.53499996662,0.04800,
 0.53519999981,0.05600,
 0.53539997339,0.04800,
 0.53560000658,0.04800,
 0.53579998016,0.05200,
 0.53600001335,0.04800,
 0.53619998693,0.04400,
 0.53639996052,0.02800,
 0.53659999371,0.03600,
 0.53679996729,0.04000,
 0.53700000048,0.04000,
 0.53719997406,0.06000,
 0.53740000725,0.05200,
 0.53759998083,0.04800,
 0.53780001402,0.05200,
 0.53799998760,0.05600,
 0.53819996119,0.05600,
 0.53839999437,0.04800,
 0.53859996796,0.05200,
 0.53880000114,0.03200,
 0.53899997473,0.04400,
 0.53920000792,0.03600,
 0.53939998150,0.04400,
 0.53960001469,0.04800,
 0.53979998827,0.06000,
 0.53999996185,0.05600,
 0.54019999504,0.04800,
 0.54039996862,0.06000,
 0.54060000181,0.04000,
 0.54079997540,0.04800,
 0.54100000858,0.04400,
 0.54119998217,0.05600,
 0.54140001535,0.05200,
 0.54159998894,0.05200,
 0.54179996252,0.04800,
 0.54199999571,0.05200,
 0.54219996929,0.04800,
 0.54240000248,0.05200,
 0.54259997606,0.04800,
 0.54280000925,0.04800,
 0.54299998283,0.05200,
 0.54320001602,0.05200,
 0.54339998960,0.04800,
 0.54359996319,0.05200,
 0.54379999638,0.04800,
 0.54399996996,0.04800,
 0.54420000315,0.04800,
 0.54439997673,0.04800,
 0.54460000992,0.03600,
 0.54479998350,0.05600,
 0.54499995708,0.04800,
 0.54519999027,0.06800,
 0.54539996386,0.05600,
 0.54559999704,0.05600,
 0.54579997063,0.04400,
 0.54600000381,0.05200,
 0.54619997740,0.04800,
 0.54640001059,0.05600,
 0.54659998417,0.04400,
 0.54679995775,0.04800,
 0.54699999094,0.03600,
 0.54719996452,0.04800,
 0.54739999771,0.05200,
 0.54759997129,0.05600,
 0.54780000448,0.06800,
 0.54799997807,0.06000,
 0.54820001125,0.05600,
 0.54839998484,0.06000,
 0.54859995842,0.04000,
 0.54879999161,0.02400,
 0.54899996519,0.03600,
 0.54919999838,0.04800,
 0.54939997196,0.05200,
 0.54960000515,0.04800,
 0.54979997873,0.04800,
 0.55000001192,0.05200,
 0.55019998550,0.04800,
 0.55039995909,0.04800,
 0.55059999228,0.05600,
 0.55079996586,0.04800,
 0.55099999905,0.05200,
 0.55119997263,0.04800,
 0.55140000582,0.05600,
 0.55159997940,0.04800,
 0.55180001259,0.05200,
 0.55199998617,0.05200,
 0.55219995975,0.04800,
 0.55239999294,0.04800,
 0.55259996653,0.04800,
 0.55279999971,0.04400,
 0.55299997330,0.07600,
 0.55320000648,0.07200,
 0.55339998007,0.03600,
 0.55360001326,0.04800,
 0.55379998684,0.03600,
 0.55399996042,0.04000,
 0.55419999361,0.04400,
 0.55439996719,0.04800,
 0.55460000038,0.04800,
 0.55479997396,0.05200,
 0.55500000715,0.04800,
 0.55519998074,0.05200,
 0.55540001392,0.07200,
 0.55559998751,0.07200,
 0.55579996109,0.06000,
 0.55599999428,0.04800,
 0.55619996786,0.03600,
 0.55640000105,0.05600,
 0.55659997463,0.04400,
 0.55680000782,0.03600,
 0.55699998140,0.05600,
 0.55720001459,0.05200,
 0.55739998817,0.04400,
 0.55759996176,0.04800,
 0.55779999495,0.05200,
 0.55799996853,0.05200,
 0.55820000172,0.05200,
 0.55839997530,0.04800,
 0.55860000849,0.05200,
 0.55879998207,0.04800,
 0.55900001526,0.05200,
 0.55919998884,0.05200,
 0.55939996243,0.05200,
 0.55959999561,0.05200,
 0.55979996920,0.05200,
 0.56000000238,0.04800,
 0.56019997597,0.04800,
 0.56040000916,0.04800,
 0.56059998274,0.04800,
 0.56079995632,0.05200,
 0.56099998951,0.04400,
 0.56119996309,0.04800,
 0.56139999628,0.07200,
 0.56159996986,0.03200,
 0.56180000305,0.04800,
 0.56199997663,0.04400,
 0.56220000982,0.04800,
 0.56239998341,0.04400,
 0.56259995699,0.04800,
 0.56279999018,0.04800,
 0.56299996376,0.04800,
 0.56319999695,0.04800,
 0.56339997053,0.04800,
 0.56360000372,0.03600,
 0.56379997730,0.05200,
 0.56400001049,0.04400,
 0.56419998407,0.03600,
 0.56439995766,0.04800,
 0.56459999084,0.06000,
 0.56479996443,0.04000,
 0.56499999762,0.03200,
 0.56519997120,0.07200,
 0.56540000439,0.07200,
 0.56559997797,0.05600,
 0.56580001116,0.05600,
 0.56599998474,0.05200,
 0.56619995832,0.04800,
 0.56639999151,0.04800,
 0.56659996510,0.04800,
 0.56679999828,0.04800,
 0.56699997187,0.05200,
 0.56720000505,0.04800,
 0.56739997864,0.05200,
 0.56760001183,0.05200,
 0.56779998541,0.04800,
 0.56799995899,0.04800,
 0.56819999218,0.05200,
 0.56839996576,0.05200,
 0.56859999895,0.04400,
 0.56879997253,0.04800,
 0.56900000572,0.04800,
 0.56919997931,0.04800,
 0.56940001249,0.05200,
 0.56959998608,0.05600,
 0.56979995966,0.02800,
 0.56999999285,0.03600,
 0.57019996643,0.04800,
 0.57039999962,0.05200,
 0.57059997320,0.06000,
 0.57080000639,0.05600,
 0.57099997997,0.04800,
 0.57120001316,0.05200,
