Time (s),Channel 1 (V)
320.65,1.396403392785505
320.65125,1.283277604767051
320.6525,1.184292540255153
320.65375,1.092377837489769
320.655,0.9933927729778707
320.65625,0.8979428893371527
320.6575,0.8095633674515287
320.65875,0.7317893881885659
320.66,0.6540154089292167
320.66125,0.5797766105420645
320.6625,0.5196785356598405
320.66375,0.4666508225259773
320.665,0.4136231093946031
320.66625,0.3676657580119952
320.6675,0.3323139492577457
320.66875,0.2969621405019657
320.67,0.2722158743739909
320.67125,0.261610331747118
320.6725,0.2722158743733928
320.67375,0.2792862361246931
320.675,0.3040325022526676
320.67625,0.3464546727593811
320.6775,0.4100879285170302
320.67875,0.4701860034020647
320.68,0.5302840782874848
320.68125,0.611593238422259
320.6825,0.7141134838140647
320.68375,0.8095633674505384
320.685,0.8873373467138101
320.68625,0.982787230350284
320.6875,1.095913018368988
320.68875,1.212573987258012
320.69,1.286812785645775
320.69125,1.371657126655974
320.6925,1.477712552923308
320.69375,1.580232798310631
320.695,1.640330873195974
320.69625,1.693358586327349
320.6975,1.764062203838934
320.69875,1.845371363973708
320.7,1.884258353605692
320.70125,1.912539800609091
320.7025,1.954961971115946
320.70375,2.00798968424732
320.705,2.039806312127888
320.70625,2.046876673878737
320.7075,2.068087759131995
320.70875,2.103439567886244
320.71,2.128185834015576
320.71125,2.121115472264636
320.7125,2.124650653140061
320.71375,2.145861738393614
320.715,2.170608004521588
320.71625,2.16000246189496
320.7175,2.149396919268685
320.71875,2.160002461895442
320.72,2.177678366272567
320.72125,2.167072823645913
320.7225,2.149396919268788
320.72375,2.149396919268807
320.725,2.163537642770507
320.72625,2.156467281019451
320.7275,2.138791376642327
320.72875,2.13172101489118
320.73,2.142326557517455
320.73125,2.14586173839299
320.7325,2.128185834015865
320.73375,2.121115472264616
320.735,2.131721014890891
320.73625,2.145861738393067
320.7375,2.131721014891367
320.73875,2.128185834015602
320.74,2.142326557517301
320.74125,2.163537642770661
320.7425,2.16000246189523
320.74375,2.163537642770655
320.745,2.18121354714877
320.74625,2.209494994152169
320.7475,2.220100536778927
320.74875,2.227170898529776
320.75,2.248381983783445
320.75125,2.283733792537695
320.7525,2.312015239542226
320.75375,2.326155963043926
320.755,2.357972590924172
320.75625,2.400394761429271
320.7575,2.446352112811577
320.75875,2.467563198064127
320.76,2.492309464193246
320.76125,2.52412609207207
320.7625,2.541801996450076
320.76375,2.541801996450076
320.765,2.552407539076698
320.76625,2.570083443453823
320.7675,2.577153805205162
320.76875,2.577153805205162
320.77,2.580688986080689
320.77125,2.591294528706965
320.7725,2.598364890458213
320.77375,2.594829709582782
320.775,2.598364890458207
320.77625,2.601900071333792
320.7775,2.605435252209217
320.77875,2.60543525220923
320.78,2.60543525220923
320.78125,2.608970433084739
320.7825,2.608970433084739
320.78375,2.612505613960196
320.785,2.608970433084771
320.78625,2.612505613960248
320.7875,2.612505613960248
320.78875,2.616040794835756
320.79,2.616040794835756
320.79125,2.616040794835756
320.7925,2.616040794835756
320.79375,2.616040794835756
320.795,2.616040794835756
320.79625,2.616040794835775
320.7975,2.6195759757112
320.79875,2.616040794835756
320.8,2.616040794835756
320.80125,2.616040794835756
320.8025,2.616040794835756
320.80375,2.612505613960248
320.805,2.612505613960248
320.80625,2.612505613960248
320.8075,2.612505613960106
320.80875,2.605435252209256
320.81,2.601900071333786
320.81125,2.605435252209211
320.8125,2.601900071333606
320.81375,2.594829709582756
320.815,2.580688986080722
320.81625,2.584224166956147
320.8175,2.577153805204982
320.81875,2.563013081703282
320.82,2.531196453823358
320.82125,2.513520549446233
320.8225,2.502915006819096
320.82375,2.460492836313997
320.825,2.372113314424972
320.82625,2.276663430788498
320.8275,2.205959813276378
320.82875,2.135256195767879
320.83,2.061017397380708
320.83125,2.004454503373908
320.8325,1.983243418119706
320.83375,1.972637875493431
320.835,1.965567513742182
320.83625,1.969102694618154
320.8375,1.990313779870704
320.83875,2.022130407751026
320.84,2.057482216505276
320.84125,2.092834025261326
320.8425,2.13879137664185
320.84375,2.184748728024523
320.845,2.234241260280472
320.84625,2.287268973414232
320.8475,2.340296686545607
320.84875,2.389789218803884
320.85,2.442816931935258
320.85125,2.492309464193343
320.8525,2.527661272947592
320.85375,2.538266815574664
320.855,2.548872358200939
320.85625,2.55947790082767
320.8575,2.56654826257852
320.85875,2.566548262578655
320.86,2.57008344345408
320.86125,2.577153805205175
320.8625,2.5806889860806
320.86375,2.58068898608067
320.865,2.58068898608067
320.86625,2.587759347831688
320.8675,2.587759347831688
320.86875,2.587759347831688
320.87,2.587759347831758
320.87125,2.591294528707183
320.8725,2.59482970958264
320.87375,2.591294528707215
320.875,2.591294528707254
320.87625,2.594829709582679
320.8775,2.594829709582705
320.87875,2.594829709582705
320.88,2.591294528707241
320.88125,2.594829709582666
320.8825,2.594829709582666
320.88375,2.591294528707241
320.885,2.587759347831688
320.88625,2.587759347831688
320.8875,2.587759347831662
320.88875,2.584224166956237
320.89,2.580688986080651
320.89125,2.577153805205226
320.8925,2.577153805205149
320.89375,2.573618624329724
320.895,2.563013081703108
320.89625,2.552407539076833
320.8975,2.538266815574568
320.89875,2.520590911196253
320.9,2.485239102442004
320.90125,2.421605846681088
320.9025,2.336761505670889
320.90375,2.248381983781002
320.905,2.145861738393678
320.90625,2.032735950374935
320.9075,1.916074981485911
320.90875,1.799414012591634
320.91,1.686288224578036
320.91125,1.569627255683649
320.9125,1.445895925043776
320.91375,1.336305317900657
320.915,1.244390615139608
320.91625,1.156011093249888
320.9175,1.064096390488839
320.91875,0.993392772977099
320.92,0.9615761450982744
320.92125,0.9403650598445285
320.9225,0.908548431965704
320.92375,0.9014780702142365
320.925,0.9368298789684864
320.92625,0.9898575921018541
320.9275,1.007533496478979
320.92875,1.046420486109959
320.93,1.11358892274655
320.93125,1.201968444632175
320.9325,1.247925796014795
320.93375,1.290347966519895
320.935,1.357516403156255
320.93625,1.442360744166454
320.9375,1.488318095549049
320.93875,1.520134723427873
320.94,1.566092074810642
320.94125,1.629725330568291
320.9425,1.672147501075153
320.94375,1.686288224576852
320.945,1.71103449070603
320.94625,1.753456661211129
320.9475,1.788808469966658
320.94875,1.778202927340384
320.95,1.774667746464798
320.95125,1.785273289091073
320.9525,1.788808469966543
320.95375,1.749921480336868
320.955,1.707499309829942
320.95625,1.675682681951118
320.9575,1.643866054070789
320.95875,1.580232798313139
320.96,1.516599542552596
320.96125,1.467107010294705
320.9625,1.431755201540455
320.96375,1.38933303103351
320.965,1.350446041403836
320.96625,1.33630531790166
320.9675,1.33630531790166
320.96875,1.34691086052836
320.97,1.357516403154634
320.97125,1.378727488408226
320.9725,1.41054411628705
320.97375,1.445895925042785
320.975,1.474177372046185
320.97625,1.502458819050909
320.9775,1.534275446929734
320.97875,1.566092074810005
320.98,1.59790870268883
320.98125,1.629725330569153
320.9825,1.668612320198827
320.98375,1.711034490705817
320.985,1.756991842086342
320.98625,1.810019555220038
320.9875,1.873652810977687
320.98875,1.937286066738236
320.99,2.00445450337131
320.99125,2.078693301758456
320.9925,2.156467281021265
320.99375,2.230706079405189
320.995,2.304944877792418
320.99625,2.375648495300917
320.9975,2.439281751061293
320.99875,2.492309464192667
321,2.527661272948216
321.00125,2.538266815574491
321.0025,2.541801996450179
321.00375,2.548872358201029
321.005,2.552407539076557
321.00625,2.548872358201132
321.0075,2.545337177325585
321.00875,2.545337177325585
321.01,2.548872358201062
321.01125,2.545337177325636
321.0125,2.534731634699034
321.01375,2.531196453823608
321.015,2.53473163469904
321.01625,2.531196453823615
321.0175,2.520590911197
321.01875,2.51352054944615
321.02,2.513520549446014
321.02125,2.517055730321439
321.0225,2.502915006819482
321.02375,2.492309464193034
321.025,2.495844645068459
321.02625,2.499379825943832
321.0275,2.492309464192982
321.02875,2.488774283317577
321.03,2.495844645068427
321.03125,2.506450187695107
321.0325,2.513520549445956
321.03375,2.513520549446163
321.035,2.524126092072437
321.03625,2.541801996450166
321.0375,2.548872358201016
321.03875,2.545337177325701
321.04,2.555942719951976
321.04125,2.570083443454177
321.0425,2.573618624329602
321.04375,2.573618624329705
321.045,2.580688986080554
321.04625,2.587759347831707
321.0475,2.591294528707132
321.04875,2.591294528707209
321.05,2.594829709582634
321.05125,2.601900071333722
321.0525,2.601900071333722
321.05375,2.601900071333722
321.055,2.60543525220923
321.05625,2.60543525220923
321.0575,2.608970433084668
321.05875,2.605435252209243
321.06,2.608970433084739
321.06125,2.608970433084739
321.0625,2.608970433084681
321.06375,2.605435252209256
321.065,2.60543525220923
321.06625,2.60543525220923
321.0675,2.605435252209185
321.06875,2.60190007133376
321.07,2.601900071333722
321.07125,2.601900071333722
321.0725,2.598364890458181
321.07375,2.594829709582756
321.075,2.594829709582653
321.07625,2.587759347831804
321.0775,2.577153805205046
321.07875,2.555942719952497
321.08,2.527661272947913
321.08125,2.492309464193664
321.0825,2.403929942304947
321.08375,2.241311622035399
321.085,2.046876673878879
321.08625,1.87011763009913
321.0875,1.672147501075333
321.08875,1.449431105913265
321.09,1.216109168135218
321.09125,1.018139039102353
321.0925,0.823704090953981
321.09375,0.6221987810455759
321.095,0.4171582902709284
321.09625,0.2792862361231626
321.0975,0.1803011716112637
321.09875,0.1060623732241887
321.1,0.06717538359451411
321.10125,0.09899201147463133
321.1025,0.1873715333602551
321.10375,0.3075676831301181
321.105,0.4666508225242412
321.10625,0.65755058980551
321.1075,0.8625910805801573
321.10875,1.08177229486626
321.11,1.304488690018032
321.11125,1.527205085179881
321.1125,1.735780756829953
321.11375,1.937286066738468
321.115,2.13172101488684
321.11625,2.308480058666512
321.1175,2.460492836315309
321.11875,2.548872358200933
321.12,2.570083443454357
321.12125,2.580688986080632
321.1225,2.584224166956243
321.12375,2.587759347831668
321.125,2.591294528707196
321.12625,2.591294528707196
321.1275,2.591294528707196
321.12875,2.591294528707196
321.13,2.591294528707151
321.13125,2.587759347831726
321.1325,2.58422416695614
321.13375,2.580688986080715
321.135,2.577153805205097
321.13625,2.570083443454248
321.1375,2.563013081703102
321.13875,2.559477900827677
321.14,2.552407539076506
321.14125,2.534731634699381
321.1425,2.509985368570409
321.14375,2.485239102442435
321.145,2.456957655437781
321.14625,2.407465123181832
321.1475,2.340296686546089
321.14875,2.283733792536949
321.15,2.237776441156424
321.15125,2.188283908897948
321.1525,2.124650653140299
321.15375,2.068087759131287
321.155,2.032735950377038
321.15625,1.990313779869932
321.1575,1.940821247613983
321.15875,1.891328715356142
321.16,1.866582449228168
321.16125,1.845371363974487
321.1625,1.813554736095662
321.16375,1.781738108215622
321.165,1.771132565589347
321.16625,1.767597384713639
321.1675,1.760527022962789
321.16875,1.749921480336186
321.17,1.753456661211611
321.17125,1.767597384713761
321.1725,1.778202927340036
321.17375,1.785273289091298
321.175,1.799414012592997
321.17625,1.824160278721872
321.1775,1.841836183098997
321.17875,1.859512087476926
321.18,1.880723172730363
321.18125,1.898399077107488
321.1825,1.912539800609908
321.18375,1.930215704987032
321.185,1.951426790240212
321.18625,1.954961971115637
321.1875,1.954961971115715
321.18875,1.95849715199114
321.19,1.972637875492994
321.19125,1.958497151991294
321.1925,1.923145343235765
321.19375,1.89839907710779
321.195,1.880723172729476
321.19625,1.834765821348951
321.1975,1.749921480335453
321.19875,1.672147501076104
321.2,1.608514245315227
321.20125,1.527205085180453
321.2025,1.39640339278463
321.20375,1.272672062144757
321.205,1.166616635876863
321.20625,1.060561209614115
321.2075,0.9156187937158851
321.20875,0.7742115586988868
321.21,0.657550589804018
321.21125,0.5585655252870776
321.2125,0.4348341946472043
321.21375,0.3146380448777786
321.215,0.2191881612413048
321.21625,0.1414141819781617
321.2175,0.05303466009253788
321.21875,-0.03534486179675782
321.22,-0.102513298429832
321.22125,-0.1590761924391778
321.2225,-0.2085687246951272
321.22375,-0.2580612569531922
321.225,-0.2969482465828667
321.22625,-0.3252296935875524
321.2275,-0.3429055979646772
321.22875,-0.353511140591428
321.23,-0.353511140591428
321.23125,-0.3464407788403079
321.2325,-0.3323000553386081
321.23375,-0.3004834274585682
321.235,-0.2580612569534687
321.23625,-0.2156390864464272
321.2375,-0.1696817350659027
321.23875,-0.1025132984301793
321.24,-0.02473931917083017
321.24125,0.0530346600920556
321.2425,0.1272734584796643
321.24375,0.2156529803652881
321.245,0.3181732257572482
321.24625,0.420693471144572
321.2475,0.5090729930343951
321.24875,0.6045228766708688
321.25,0.7247190264404747
321.25125,0.8343096335786483
321.2525,0.9368298789705827
321.25375,1.032279762607057
321.255,1.152475912376746
321.25625,1.272672062141194
321.2575,1.382262669284313
321.25875,1.477712552920787
321.26,1.59437352181491
321.26125,1.718104852454783
321.2625,1.827695459598069
321.26375,1.926680524109968
321.265,2.039806312128556
321.26625,2.167072823643855
321.2675,2.280198611662803
321.26875,2.379183676174702
321.27,2.474633559815543
321.27125,2.545337177324042
321.2725,2.563013081703128
321.27375,2.570083443454299
321.275,2.577153805205149
321.27625,2.591294528707267
321.2775,2.594829709582692
321.27875,2.598364890458213
321.28,2.598364890458213
321.28125,2.608970433084739
321.2825,2.608970433084739
321.28375,2.608970433084739
321.285,2.608970433084739
321.28625,2.616040794835756
321.2875,2.616040794835756
321.28875,2.619575975711226
321.29,2.616040794835801
321.29125,2.619575975711296
321.2925,2.623111156586722
321.29375,2.623111156586747
321.295,2.619575975711322
321.29625,2.623111156586773
321.2975,2.623111156586773
321.29875,2.623111156586773
321.3,2.623111156586773
321.30125,2.619575975711264
321.3025,2.619575975711264
321.30375,2.619575975711264
321.305,2.619575975711264
321.30625,2.619575975711264
321.3075,2.619575975711194
321.30875,2.616040794835769
321.31,2.612505613960248
321.31125,2.612505613960248
321.3125,2.608970433084681
321.31375,2.605435252209256
321.315,2.60190007133367
321.31625,2.598364890458245
321.3175,2.59482970958266
321.31875,2.591294528707235
321.32,2.58422416695614
321.32125,2.580688986080715
321.3225,2.570083443453952
321.32375,2.548872358201402
321.325,2.524126092072328
321.32625,2.495844645068928
321.3275,2.449887293686352
321.32875,2.357972590925304
321.33,2.251917164658041
321.33125,2.160002461896992
321.3325,2.085763663509293
321.33375,1.986778598997394
321.335,1.887793534480994
321.33625,1.813554736094312
321.3375,1.767597384713787
321.33875,1.707499309828572
321.34,1.633260511444648
321.34125,1.583767979186809
321.3425,1.559021713058834
321.34375,1.534275446929271
321.345,1.481247733797897
321.34625,1.449431105917779
321.3475,1.438825563291505
321.34875,1.44589592504202
321.35,1.414079297163195
321.35125,1.392868211909835
321.3525,1.39640339278526
321.35375,1.414079297162784
321.355,1.407008935411934
321.35625,1.38933303103434
321.3575,1.39640339278519
321.35875,1.417614478038376
321.36,1.421149658913801
321.36125,1.407008935411844
321.3625,1.410544116287269
321.36375,1.428220020664902
321.365,1.438825563291177
321.36625,1.424684839789374
321.3675,1.424684839789683
321.36875,1.438825563291382
321.37,1.456501467668668
321.37125,1.442360744166968
321.3725,1.435290382416221
321.37375,1.452966286793346
321.375,1.474177372046436
321.37625,1.470642191171011
321.3775,1.470642191171242
321.37875,1.488318095548367
321.38,1.523669904303793
321.38125,1.537810627805493
321.3825,1.544880989556973
321.38375,1.573162436560373
321.385,1.626190149693715
321.38625,1.66507713932339
321.3875,1.689823405452875
321.38875,1.739315937708825
321.39,1.813554736095739
321.39125,1.891328715355088
321.3925,1.944356428489414
321.39375,2.022130407748763
321.395,2.131721014891303
321.39625,2.251917164655751
321.3975,2.340296686546089
321.39875,2.435746570186595
321.4,2.517055730321369
321.40125,2.555942719952252
321.4025,2.563013081703102
321.40375,2.577153805205419
321.405,2.591294528707119
321.40625,2.598364890458213
321.4075,2.598364890458213
321.40875,2.601900071333773
321.41,2.605435252209198
321.41125,2.605435252209185
321.4125,2.60190007133376
321.41375,2.598364890458213
321.415,2.598364890458213
321.41625,2.591294528707164
321.4175,2.587759347831739
321.41875,2.57715380520511
321.42,2.570083443454261
321.42125,2.559477900827523
321.4225,2.541801996450398
321.42375,2.499379825943678
321.425,2.418070665808904
321.42625,2.304944877790765
321.4275,2.174143185400042
321.42875,2.025665588625828
321.43,1.870117630100365
321.43125,1.728710395083366
321.4325,1.604979064438047
321.43375,1.491853276424448
321.435,1.392868211908704
321.43625,1.33277013702648
321.4375,1.325699775275482
321.43875,1.346910860528032
321.44,1.368121945782163
321.44125,1.431755201539812
321.4425,1.541345808682731
321.44375,1.665077139322605
321.445,1.74992148033728
321.44625,1.852441725724604
321.4475,1.97617305636993
321.44875,2.110509929636078
321.45,2.19181908977527
321.45125,2.266057888159194
321.4525,2.361507771799661
321.45375,2.456957655436135
321.455,2.478168740690935
321.45625,2.481703921566361
321.4575,2.502915006819546
321.45875,2.538266815573796
321.46,2.538266815574568
321.46125,2.531196453823859
321.4625,2.545337177325559
321.46375,2.563013081703128
321.465,2.563013081703128
321.46625,2.552407539076731
321.4675,2.55947790082758
321.46875,2.573618624329653
321.47,2.573618624329653
321.47125,2.559477900827619
321.4725,2.559477900827619
321.47375,2.570083443454145
321.475,2.570083443454145
321.47625,2.552407539076486
321.4775,2.541801996450211
321.47875,2.541801996450108
321.48,2.545337177325533
321.48125,2.527661272947862
321.4825,2.502915006819887
321.48375,2.488774283317448
321.485,2.488774283317448
321.48625,2.471098378939751
321.4875,2.428676208434651
321.48875,2.396859580554187
321.49,2.375648495301637
321.49125,2.354437410048123
321.4925,2.304944877790309
321.49375,2.273128249911484
321.495,2.258987526409322
321.49625,2.255452345533897
321.4975,2.230706079404938
321.49875,2.209494994152388
321.5,2.209494994152562
321.50125,2.227170898529686
321.5025,2.227170898529764
321.50375,2.223635717654339
321.505,2.241311622032345
321.50625,2.280198611662019
321.5075,2.308480058666667
321.50875,2.322620782168366
321.51,2.354437410048637
321.51125,2.411000304055437
321.5125,2.460492836313457
321.51375,2.471098378939732
321.515,2.488774283317622
321.51625,2.520590911196447
321.5175,2.538266815574529
321.51875,2.527661272948254
321.52,2.534731634699098
321.52125,2.555942719951648
321.5225,2.566548262578636
321.52375,2.555942719952033
321.525,2.552407539076608
321.52625,2.566548262578778
321.5275,2.573618624329628
321.52875,2.563013081702935
321.53,2.55240753907666
321.53125,2.563013081703243
321.5325,2.570083443454093
321.53375,2.559477900827464
321.535,2.54887235820119
321.53625,2.555942719952246
321.5375,2.56654826257852
321.53875,2.566548262578482
321.54,2.552407539076782
321.54125,2.55594271995224
321.5425,2.570083443453939
321.54375,2.57361862432955
321.545,2.55947790082785
321.54625,2.559477900827696
321.5475,2.573618624329396
321.54875,2.577153805205097
321.55,2.559477900827972
321.55125,2.548872358201106
321.5525,2.555942719951956
321.55375,2.555942719952111
321.555,2.538266815573796
321.55625,2.502915006819546
321.5575,2.481703921566219
321.55875,2.471098378939944
321.56,2.439281751058721
321.56125,2.350902229173097
321.5625,2.269593069034992
321.56375,2.213030175028193
321.565,2.177678366272387
321.56625,2.156467281019837
321.5675,2.156467281019959
321.56875,2.181213547147934
321.57,2.209494994152697
321.57125,2.248381983782371
321.5725,2.301409696915913
321.57375,2.347367048296437
321.575,2.389789218803569
321.57625,2.439281751059518
321.5775,2.492309464193149
321.57875,2.527661272947399
321.58,2.541801996450128
321.58125,2.555942719951828
321.5825,2.570083443454151
321.58375,2.573618624329576
321.585,2.577153805205162
321.58625,2.580688986080902
321.5875,2.591294528707177
321.58875,2.594829709582705
321.59,2.594829709582705
321.59125,2.594829709582834
321.5925,2.601900071333683
321.59375,2.601900071333779
321.595,2.605435252209205
321.59625,2.601900071333773
321.5975,2.605435252209198
321.59875,2.608970433084739
321.6,2.608970433084739
321.60125,2.605435252209269
321.6025,2.608970433084694
321.60375,2.608970433084739
321.605,2.608970433084739
321.60625,2.605435252209256
321.6075,2.608970433084681
321.60875,2.608970433084739
321.61,2.608970433084739
321.61125,2.608970433084726
321.6125,2.605435252209301
321.61375,2.60543525220923
321.615,2.60543525220923
321.61625,2.60543525220923
321.6175,2.60543525220923
321.61875,2.60543525220923
321.62,2.60543525220923
321.62125,2.60543525220923
321.6225,2.605435252209295
321.62375,2.60897043308472
321.625,2.608970433084681
321.62625,2.605435252209256
321.6275,2.60543525220923
